loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,num_distr,fixation.started,fixation.stopped,target.started,target.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,10,70.65889670001343,None,70.65889670001343,None,0.3580729166666667,0.40234375,1,0,0,3.7636069000000134,target,0.009248699992895126,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
1,0,1,0,5,74.39108520001173,None,74.39108520001173,None,-0.2643229166666667,0.2877604166666667,1,0,0,1.2770997999468818,target,0.0018993400735780597,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
2,0,2,0,10,75.7101630999241,None,75.7101630999241,None,-0.020833333333333332,-0.31640625,1,0,0,1.7026774999685585,target,0.013792360085062683,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
3,0,3,0,5,77.4322146999184,None,77.4322146999184,None,0.46484375,-0.24479166666666666,1,0,0,1.8573929999256507,target,0.0076078398851677775,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
4,0,4,0,10,79.35204929998145,None,79.35204929998145,None,-0.13802083333333334,-0.3684895833333333,1,0,0,2.5899388999678195,target,0.010470280074514449,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
5,0,5,0,5,81.97379900002852,None,81.97379900002852,None,0.010416666666666666,-0.3411458333333333,1,0,0,2.3835661000339314,target,0.009697959991171956,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
6,0,6,0,10,84.4149194000056,None,84.4149194000056,None,0.4817708333333333,0.0546875,1,0,0,2.6470850999467075,target,0.00029815989546477795,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
7,0,7,0,5,87.07897549995687,None,87.07897549995687,None,-0.359375,-0.1953125,1,0,0,1.5632594000780955,target,0.007143440074287355,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
8,0,8,0,5,88.67184429999907,None,88.67184429999907,None,0.4270833333333333,0.22916666666666666,1,0,0,1.7493069000774994,target,0.00553654006216675,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
9,0,9,0,5,90.44463759998325,None,90.44463759998325,None,0.3502604166666667,-0.078125,1,0,0,1.1785566000035033,target,0.007081039831973612,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
10,0,10,0,5,91.65015170001425,None,91.65015170001425,None,-0.13802083333333334,-0.3684895833333333,1,0,0,1.249054600019008,target,0.006340740015730262,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
11,0,11,0,10,92.94081459997687,None,92.94081459997687,None,0.15625,-0.33984375,1,0,0,1.065241500036791,target,0.013504659989848733,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
12,0,12,0,10,94.04021270002704,None,94.04021270002704,None,0.20442708333333334,0.25390625,1,0,0,1.2449201999697834,target,0.014529059873893857,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
13,0,13,0,5,95.30482960003428,None,95.30482960003428,None,0.16145833333333334,0.14322916666666666,1,0,0,2.3685549000510946,target,0.006969840032979846,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
14,0,14,0,5,97.69872709992342,None,97.69872709992342,None,0.296875,-0.06380208333333333,1,0,0,1.632347899954766,target,0.008322640089318156,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
15,0,15,0,5,99.37061540002469,None,99.37061540002469,None,0.15364583333333334,-0.016927083333333332,1,0,0,1.4868852000217885,target,0.009733859915286303,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
16,0,16,0,10,100.91553919995204,None,100.91553919995204,None,-0.020833333333333332,0.1953125,1,0,0,1.5980660000350326,target,0.0011161599541082978,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
17,0,17,0,10,102.54772399994545,None,102.54772399994545,None,-0.3541666666666667,-0.18229166666666666,1,0,0,1.4020388999488205,target,0.012227259925566614,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
18,0,18,0,10,104.00053640000988,None,104.00053640000988,None,0.22005208333333334,-0.3463541666666667,1,0,0,3.5280215999810025,target,0.01648187986575067,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
19,0,19,0,10,107.56154070002958,None,107.56154070002958,None,-0.140625,0.4166666666666667,1,0,0,2.1375671999994665,target,0.013481560163199902,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
20,0,20,0,5,109.72173400002066,None,109.72173400002066,None,-0.3111979166666667,-0.2526041666666667,1,0,0,1.9230825001141056,target,0.004033540026284754,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
21,0,21,0,5,111.67282680002972,None,111.67282680002972,None,0.07552083333333333,-0.171875,1,0,0,3.8011879000114277,target,0.004516840097494423,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
22,0,22,0,5,115.51597760000732,None,115.51597760000732,None,0.22265625,0.11848958333333333,1,0,0,1.0474362999666482,target,0.0030005399603396654,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
23,0,23,0,10,116.59627320000436,None,116.59627320000436,None,0.4231770833333333,-0.453125,1,0,0,1.608922499930486,target,0.011328759952448308,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
24,0,24,0,10,118.24483809992671,None,118.24483809992671,None,0.2578125,0.484375,1,0,0,3.848186499904841,target,0.01123195979744196,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
25,0,25,0,10,122.14052739995532,None,122.14052739995532,None,0.5013020833333334,-0.09244791666666667,1,0,0,1.7935711999889463,target,0.015664860024116933,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
26,0,26,0,10,123.95601349999197,None,123.95601349999197,None,-0.2513020833333333,0.4283854166666667,1,0,0,1.8280581999570131,target,0.013180060079321265,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
27,0,27,0,5,125.79889849992469,None,125.79889849992469,None,0.13411458333333334,-0.3658854166666667,1,0,0,2.999019799986854,target,0.012589940102770925,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
28,0,28,0,10,128.86504960001912,None,128.86504960001912,None,-0.20703125,-0.23697916666666666,1,0,0,2.202417700085789,target,0.004695979994721711,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
29,0,29,0,10,131.10509319999255,None,131.10509319999255,None,-0.30078125,-0.009114583333333334,1,0,0,2.0765519000124186,target,0.01078636001329869,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
30,0,30,0,5,133.19690119998995,None,133.19690119998995,None,0.19401041666666666,0.2838541666666667,1,0,0,1.4223958000075072,target,0.01069383998401463,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
31,0,31,0,10,134.6835291000316,None,134.6835291000316,None,-0.4453125,-0.14713541666666666,1,0,0,1.3250126000493765,target,0.0024242597864940763,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
32,0,32,0,10,136.0313195999479,None,136.0313195999479,None,0.3997395833333333,0.4127604166666667,1,0,0,2.4146264999872074,target,0.013505559996701777,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
33,0,33,0,5,138.47148770000786,None,138.47148770000786,None,0.3385416666666667,0.3932291666666667,1,0,0,1.233164699980989,target,0.0015448399353772402,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
34,0,34,0,5,139.7579940999858,None,139.7579940999858,None,0.3893229166666667,-0.3424479166666667,1,0,0,2.4383224000921473,target,0.012797279981896281,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
35,0,35,0,5,142.24691019998863,None,142.24691019998863,None,0.2578125,0.2109375,1,0,0,1.6382910000393167,target,0.015873879892751575,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
36,0,36,0,5,143.92699299997184,None,143.92699299997184,None,-0.3385416666666667,-0.109375,1,0,0,1.6777617000043392,target,0.008217539871111512,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
37,0,37,0,10,145.6471863000188,None,145.6471863000188,None,-0.0013020833333333333,-0.2604166666666667,1,0,0,1.9440586999990046,target,0.010214580106548965,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
38,0,38,0,10,147.636186299962,None,147.636186299962,None,-0.4114583333333333,-0.23567708333333334,1,0,0,1.2962995000416413,target,0.009674060042016208,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
39,0,39,0,5,148.94382369995583,None,148.94382369995583,None,-0.4153645833333333,0.16666666666666666,1,0,0,1.7806152999401093,target,0.010277639841660857,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
40,0,40,0,10,150.76327430002857,None,150.76327430002857,None,0.2552083333333333,0.3411458333333333,1,0,0,2.155361699988134,target,0.0011891400208696723,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
41,0,41,0,10,152.97624869993888,None,152.97624869993888,None,0.4518229166666667,-0.028645833333333332,1,0,0,3.0654873999301344,target,0.009897279902361333,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
42,0,42,0,10,156.08719959994778,None,156.08719959994778,None,-0.4817708333333333,0.3684895833333333,1,0,0,2.305156199960038,target,0.014001260045915842,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
43,0,43,0,10,158.41627179994248,None,158.41627179994248,None,-0.40625,-0.28125,1,0,0,3.860903499997221,target,0.01249046006705612,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
44,0,44,0,10,162.32723689998966,None,162.32723689998966,None,0.17578125,0.17447916666666666,1,0,0,1.9173249999294057,target,0.016499580000527203,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
45,0,45,0,5,164.25961910001934,None,164.25961910001934,None,-0.3255208333333333,-0.08203125,1,0,0,1.539555300027132,target,0.01098144007846713,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
46,0,46,0,5,165.88160620001145,None,165.88160620001145,None,-0.265625,-0.22786458333333334,1,0,0,1.962978999945335,target,0.0008938000537455082,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
47,0,47,0,5,167.8868881999515,None,167.8868881999515,None,0.07682291666666667,-0.296875,1,0,0,1.5784126999787986,target,0.005578559939749539,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
48,0,48,0,10,169.52485309995245,None,169.52485309995245,None,0.013020833333333334,-0.14583333333333334,1,0,0,1.1079577999189496,target,0.013079580035991967,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
49,0,49,0,10,170.67730560002383,None,170.67730560002383,None,-0.30078125,0.4505208333333333,1,0,0,3.849906300078146,target,0.001329540042206645,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
50,0,50,0,5,174.52730840002187,None,174.52730840002187,None,-0.2903645833333333,0.28125,1,0,0,0.8668037999887019,target,0.012213740032166243,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
51,0,51,0,5,175.418425599928,None,175.418425599928,None,0.14453125,-0.2994791666666667,1,0,0,1.501159500097856,target,0.008870440069586039,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
52,0,52,0,5,176.9496197999688,None,176.9496197999688,None,-0.1015625,-0.40234375,1,0,0,3.7694540000520647,target,0.0021666400134563446,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
53,0,53,0,5,180.74892619997263,None,180.74892619997263,None,0.015625,0.10026041666666667,1,0,0,1.5030472000362352,target,0.0031522399513050914,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
54,0,54,0,10,182.2973953000037,None,182.2973953000037,None,0.3229166666666667,-0.18098958333333334,1,0,0,1.961575199966319,target,0.011092260130681098,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
55,0,55,0,10,184.2928147999337,None,184.2928147999337,None,0.3203125,0.01171875,1,0,0,1.7415568999713287,target,0.01569516002200544,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
56,0,56,0,10,186.0689140999457,None,186.0689140999457,None,-0.08203125,-0.4375,1,0,0,2.0820148999337107,target,0.014648859854787588,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
57,0,57,0,10,188.18236330000218,None,188.18236330000218,None,-0.41015625,0.14583333333333334,1,0,0,2.1875949999084696,target,0.0010920398635789752,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
58,0,58,0,5,190.390822699992,None,190.390822699992,None,-0.4557291666666667,-0.140625,1,0,0,1.4833229999057949,target,0.006294439896009862,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
59,0,59,0,10,191.92726309993304,None,191.92726309993304,None,-0.13932291666666666,0.359375,1,0,0,2.7215334000065923,target,0.0075572599889710546,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
60,0,60,0,5,194.65772449993528,None,194.65772449993528,None,0.09375,0.044270833333333336,1,0,0,3.0118257999420166,target,0.010448139859363437,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
61,0,61,0,10,197.71911780000664,None,197.71911780000664,None,0.24479166666666666,-0.08723958333333333,1,0,0,1.5400134000228718,target,0.007390659884549677,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
62,0,62,0,10,199.29240349994507,None,199.29240349994507,None,0.15494791666666666,-0.25,1,0,0,1.3668132999446243,target,0.015401860000565648,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
63,0,63,0,10,200.71263470000122,None,200.71263470000122,None,-0.3671875,-0.18098958333333334,1,0,0,1.9475658000446856,target,0.014325379976071417,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
64,0,64,0,5,202.68033909995575,None,202.68033909995575,None,-0.24088541666666666,-0.11197916666666667,1,0,0,2.3761460999958217,target,0.006919139879755676,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
65,0,65,0,10,205.12077019992284,None,205.12077019992284,None,-0.15364583333333334,0.04296875,1,0,0,2.669112400035374,target,0.006665779976174235,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
66,0,66,0,5,207.80999129998963,None,207.80999129998963,None,0.16015625,-0.3255208333333333,1,0,0,2.200236800010316,target,0.0049178400076925755,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
67,0,67,0,10,210.07189919997472,None,210.07189919997472,None,-0.07682291666666667,-0.006510416666666667,1,0,0,1.9493980000261217,target,0.011672780034132302,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
68,0,68,0,5,212.04233029996976,None,212.04233029996976,None,-0.21614583333333334,-0.18098958333333334,1,0,0,2.718421900062822,target,0.005197540041990578,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
69,0,69,0,5,214.79192099999636,None,214.79192099999636,None,0.4947916666666667,-0.22786458333333334,1,0,0,1.5335292000090703,target,0.003613839973695576,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
70,0,70,0,10,216.3696706999326,None,216.3696706999326,None,-0.43359375,0.2916666666666667,1,0,0,2.5053211000049487,target,0.009441860020160675,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
71,0,71,0,5,218.89015599992126,None,218.89015599992126,None,-0.2825520833333333,-0.4192708333333333,1,0,0,1.831705700024031,target,0.01054744003340602,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
72,0,72,0,10,220.7749447999522,None,220.7749447999522,None,-0.3177083333333333,0.203125,1,0,0,2.22976480005309,target,0.0032905599800869823,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
73,0,73,0,5,223.02374969993252,None,223.02374969993252,None,-0.328125,-0.2747395833333333,1,0,0,0.9889212000416592,target,0.006670940085314214,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
74,0,74,0,10,224.068321299972,None,224.068321299972,None,0.3606770833333333,0.3697916666666667,1,0,0,2.3592242000158876,target,0.00044146005529910326,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
75,0,75,0,5,226.45933979994152,None,226.45933979994152,None,0.15364583333333334,-0.17447916666666666,1,0,0,1.741437999997288,target,0.010698059923015535,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
76,0,76,0,5,228.23587979993317,None,228.23587979993317,None,0.14583333333333334,-0.11979166666666667,1,0,0,0.6466021999949589,target,0.01520626014098525,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
77,0,77,0,10,228.93567989999428,None,228.93567989999428,None,-0.3450520833333333,0.36328125,1,0,0,2.2312615000410005,target,0.0020651599625125527,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
78,0,78,0,10,231.1983848999953,None,231.1983848999953,None,0.3697916666666667,0.4244791666666667,1,0,0,3.193214099970646,target,0.0007482400396838784,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
79,0,79,0,10,234.44979819993023,None,234.44979819993023,None,0.04296875,0.40625,1,0,0,1.839594200020656,target,0.00874398008454591,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
80,0,80,0,10,236.32447500003036,None,236.32447500003036,None,0.4674479166666667,-0.4375,1,0,0,2.149292999994941,target,0.01488786016125232,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
81,0,81,0,10,238.510128099937,None,238.510128099937,None,0.10677083333333333,-0.2916666666666667,1,0,0,1.8334733999799937,target,0.01198335993103683,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
82,0,82,0,5,240.36481920001097,None,240.36481920001097,None,0.4375,0.28515625,1,0,0,2.246203999966383,target,0.008515639929100871,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
83,0,83,0,10,242.65530560002662,None,242.65530560002662,None,-0.4583333333333333,0.45703125,1,0,0,1.9133557999739423,target,0.008672660100273788,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
84,0,84,0,10,244.60496229992714,None,244.60496229992714,None,-0.16666666666666666,0.2786458333333333,1,0,0,4.084934899932705,target,0.013173759798519313,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
85,0,85,0,10,248.72490229993127,None,248.72490229993127,None,0.375,0.30859375,1,0,0,1.724490899941884,target,0.015606759930960834,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
86,0,86,0,5,250.4662180999294,None,250.4662180999294,None,0.3684895833333333,-0.14453125,1,0,0,1.6261210999218747,target,0.009709940059110522,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
87,0,87,0,5,252.14651649992447,None,252.14651649992447,None,0.10026041666666667,-0.014322916666666666,1,0,0,1.528942700009793,target,0.011688179918564856,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
88,0,88,0,5,253.70439710002393,None,253.70439710002393,None,0.13671875,-0.2708333333333333,1,0,0,1.839817100088112,target,0.0033806399442255497,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
89,0,89,0,5,255.57820370001718,None,255.57820370001718,None,-0.23177083333333334,0.08072916666666667,1,0,0,1.9858996000839397,target,0.014631859958171844,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
90,0,90,0,10,257.62494240002707,None,257.62494240002707,None,0.08723958333333333,0.40234375,1,0,0,1.2167569999583066,target,0.010766780003905296,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
91,0,91,0,5,258.8609017999843,None,258.8609017999843,None,-0.44921875,-0.3268229166666667,1,0,0,1.4790342999622226,target,0.008048340096138418,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
92,0,92,0,5,260.37999559997115,None,260.37999559997115,None,-0.20963541666666666,0.20052083333333334,1,0,0,1.369721099967137,target,0.002772739971987903,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
93,0,93,0,10,261.79073190002237,None,261.79073190002237,None,-0.4075520833333333,-0.20963541666666666,1,0,0,2.1035242000361905,target,0.006647659931331873,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
94,0,94,0,10,263.92448259994853,None,263.92448259994853,None,0.44140625,0.057291666666666664,1,0,0,3.286902599968016,target,0.015550260082818568,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
95,0,95,0,5,267.2313342000125,None,267.2313342000125,None,-0.3528645833333333,0.11197916666666667,1,0,0,1.912079699919559,target,0.006410539848729968,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
96,0,96,0,5,269.1766357999295,None,269.1766357999295,None,-0.16145833333333334,0.0013020833333333333,1,0,0,1.7522106999531388,target,0.015981559874489903,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
97,0,97,0,10,270.9728530999273,None,270.9728530999273,None,-0.2552083333333333,-0.13151041666666666,1,0,0,2.748355200048536,target,0.012295359978452325,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
98,0,98,0,5,273.7381603999529,None,273.7381603999529,None,-0.13802083333333334,-0.24348958333333334,1,0,0,1.2627793999854475,target,0.00929084001109004,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
99,0,99,0,5,275.0264067000244,None,275.0264067000244,None,0.4791666666666667,-0.2591145833333333,1,0,0,1.7022760999388993,target,0.007034039939753711,None,1,001,2022_Oct_01_1330,Tutorial_3,2021.1.4,60.02433386855881,
